packet_id,source,destination,source_ip,dest_ip,path,path_length,timestamp
197,host1,host4,192.170.1.1,192.171.1.1,host1 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.197
198,host1,host4,192.170.1.1,192.171.1.1,host1 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.198
199,host1,host4,192.170.1.1,192.171.1.1,host1 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.199
200,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.2
201,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.201
202,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.202
203,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.203
204,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.20400000000000001
205,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.20500000000000002
206,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.20600000000000002
207,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.20700000000000002
208,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.20800000000000002
209,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.209
210,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.21
211,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.211
212,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.212
213,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.213
214,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.214
215,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.215
216,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.216
217,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.217
218,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.218
219,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.219
220,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.22
221,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.221
222,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.222
223,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.223
224,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.224
225,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.225
226,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.226
227,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.227
228,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.228
229,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.229
230,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.23
231,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.231
232,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.232
233,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.233
234,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.234
235,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.23500000000000001
236,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.23600000000000002
237,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.23700000000000002
238,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.23800000000000002
239,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.23900000000000002
240,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.24
241,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.241
242,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.242
243,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.243
244,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.244
245,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.245
246,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.246
247,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.247
248,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.248
249,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.249
250,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.25
251,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.251
252,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.252
253,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.253
254,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.254
255,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.255
256,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.256
257,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.257
258,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.258
259,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.259
260,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.26
261,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.261
262,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.262
263,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.263
264,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.264
265,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.265
266,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.266
267,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.267
268,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.268
269,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.269
270,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.27
271,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.271
272,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.272
273,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.273
274,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.274
275,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.275
276,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.276
277,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.277
278,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.278
279,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.279
280,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.28
281,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.281
282,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.28200000000000003
283,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.28300000000000003
284,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.28400000000000003
285,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.28500000000000003
286,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.28600000000000003
287,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.28700000000000003
288,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.28800000000000003
289,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.289
290,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.29
291,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.291
292,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.292
293,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.293
294,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.294
295,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.295
296,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.296
297,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.297
298,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.298
299,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.299
300,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.3
301,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.301
302,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.302
303,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.303
304,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.304
305,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.305
306,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.306
307,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.307
308,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.308
309,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.309
310,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.31
311,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.311
312,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.312
313,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.313
314,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.314
315,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.315
316,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.316
317,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.317
318,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.318
319,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.319
320,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.32
321,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.321
322,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.322
323,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.323
324,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.324
325,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.325
326,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.326
327,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.327
328,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.328
329,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.329
330,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.33
331,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.331
332,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.332
333,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.333
334,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.334
335,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.335
336,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.336
337,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.337
338,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.338
339,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.339
340,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.34
341,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.341
342,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.342
343,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.343
344,host2,host4,192.170.1.2,192.171.1.1,host2 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.34400000000000003
